,id,tags,category,view,likes,comments,Title,datePublished
381,oyKmUMYMzyk,"['Climate Change', 'Energy', 'English', 'Innovation', 'TEDxTalks', 'Technology', '[TEDxEID:48903]']",29,4487,82,30,Beyond the Electric Car. How Batteries Can Save Us From a Green Disaster | Denis Phares | TEDxReno,2022-06-30T16:54:52Z
382,jvxYsi33GP8,"['English', 'Farming', 'Life', 'Nature', 'TEDxTalks', '[TEDxEID:46068]']",29,505,4,0,Going Onward with Our Roots | Ute Elise Paluch & Thomas Schumacher | TEDxKonstanz,2022-06-30T16:53:38Z
383,2PpfdyYDYWw,"['TEDxTalks [TEDxEID:48302] Chinese', 'Traditional Life Career Change Decision making Engineering Online video Start-up']",29,3019,47,2,人生的賽道由自己創造 | Create Your Own Way | 科技旅人毛巾 Vincent Lin | 豪駸 林 | TEDxNTNU,2022-06-30T16:50:48Z
384,swty0bWj2Jo,"['Conservation', 'English', 'Environment', 'Global Issues', 'TEDxTalks', 'Water', '[TEDxEID:50170]']",29,384,4,0,"Listening to the River, Conservation in the Lackawanna Watershed | Bernie McGurl | TEDxGCSOM",2022-06-30T16:47:28Z
385,lteAwvlrSb4,"['Emotions', 'English', 'Grief', 'Life', 'Love', 'TEDxTalks', '[TEDxEID:44897]']",29,797,27,1,When the Fairytale Fades | Shawn La'Re Brinkley | TEDxCiperoStreet,2022-06-30T16:46:29Z
386,NgEGkxph69E,"['Achievement', 'Activism', 'Book', 'English', 'Global Issues', 'TEDxTalks', '[TEDxEID:48435]']",29,1042,16,3,Sustainable development to fight poverty | Harvee and Havana Pene | TEDxYouth@SomervilleHouse,2022-06-30T16:42:50Z
387,DnAxLi2RzTo,"['Algorithm', 'Blockchain', 'Cryptocurrency', 'English', 'Ethics', 'TEDxTalks', 'Technology', '[TEDxEID:51018]']",29,622,12,2,The Legal & Ethical Pitfalls of NFTs | Rithik Raja | TEDxYouth@SSVM,2022-06-30T16:37:59Z
388,KwifQq5jzLk,"['Art', 'Arts education', 'Children', 'Creativity', 'Education', 'English', 'Learning', 'TEDxTalks', '[TEDxEID:51018]']",29,599,12,1,Going Blank | Teelothama Nothoo | TEDxYouth@SSVM,2022-06-30T16:35:12Z
389,7ObCXcVy1ok,"['Education', 'Spanish', 'TEDxTalks', '[TEDxEID:48859]']",29,395,8,0,"América Latina, la oportunidad que no podemos dejar pasar. | Alan Baron | TEDxColegioHebreoTarbut",2022-06-30T16:33:50Z
390,k954NHOQdho,"['English', 'Life', 'Music (performance)', 'Passion', 'TEDxTalks', '[TEDxEID:48607]']",29,602,16,1,Notes of Hope | Subeen Shim | TEDxUWCSEAEast,2022-06-30T16:33:04Z
391,Uqmfya3dY7Y,"['Humanities', 'TEDxTalks', 'Turkish', 'Writing', '[TEDxEID:50323]']",29,5865,359,39,Başarı Hikayelerinden Çok Sıkılıyorum... | Aytuğ Akdoğan | TEDxYeniYolSchools,2022-06-30T16:32:32Z
392,e9eqPcm_ybU,"['English', 'Entertainment', 'Ideas', 'TEDxTalks', '[TEDxEID:22975]']",29,468,10,1,Finding my roots and identity through words | Teddy Warria | TEDxBuruburu,2022-06-30T16:31:13Z
393,SPAX0A2cjec,"['AI', 'Biomimicry', 'English', 'Machine Learning', 'Neuroscience', 'Robots', 'TEDxTalks', 'Technology', '[TEDxEID:50511]']",29,1094,35,1,Robots with Physical Intelligence | Sangbae Kim | TEDxMIT,2022-06-30T16:27:49Z
394,nn72vgMhjPo,"['English', 'Learning', 'Life', 'Mindfulness', 'Storytelling', 'TEDxTalks', '[TEDxEID:48636]']",29,593,24,3,Dances with bulls | Raymond Ansotegui | TEDxBozeman,2022-06-30T16:27:12Z
395,ljouw5nUeVs,"['Diversity', 'Education', 'English', 'History', 'Humanities', 'Local issues', 'Racism', 'TEDxTalks', '[TEDxEID:48636]']",29,265,8,2,Racism under the big sky | Meshayla Cox | TEDxBozeman,2022-06-30T16:25:54Z
396,OXJLKGS64Fs,"['English', 'Life', 'Overcome', 'Storytelling', 'TEDxTalks', '[TEDxEID:48636]']",29,578,13,1,"Dear monster, I love you | Jimmy Talarico | TEDxBozeman",2022-06-30T16:24:38Z
397,4_dhB9k_sT4,"['Addiction', 'English', 'Family', 'Health', 'Learning', 'Recovery', 'TEDxTalks', '[TEDxEID:48636]']",29,1153,42,6,Second hand drinking | Emily Lynn Paulson | TEDxBozeman,2022-06-30T16:24:23Z
398,8ezLCN12FeA,"['Animals', 'English', 'Nature', 'Science', 'TEDxTalks', '[TEDxEID:48636]']",29,623,14,3,Finding owls | Denver Holt | TEDxBozeman,2022-06-30T16:23:48Z
399,FnPsq5n-6K8,"['Animals', 'Conservation', 'English', 'Pandemic', 'Science', 'TEDxTalks', '[TEDxEID:48636]']",29,343,3,0,The missing piece to conservation | Dr. Deborah McCauley | TEDxBozeman,2022-06-30T16:22:56Z
400,d_jMkyRimCM,"['Business', 'Creativity', 'Curiosity', 'English', 'Innovation', 'TEDxTalks', '[TEDxEID:48636]']",29,176,5,0,Creative conditioning | Brandt Williams | TEDxBozeman,2022-06-30T16:22:20Z
401,mBWaknXU3Q8,"['English', 'Life', 'Life Hack', 'Lifestyle', 'Self', 'Self improvement', 'Simplicity', 'TEDxTalks', '[TEDxEID:51018]']",29,1140,66,16,Minimalism | Hussaina Azgar | TEDxYouth@SSVM,2022-06-30T16:21:10Z
402,o4VcZOVb6GY,"['Childhood', 'Children', 'English', 'Life', 'Mental health', 'Parenting', 'Personal growth', 'TEDxTalks', '[TEDxEID:51018]']",29,483,37,10,How Can We Liberate Our Children From A Check-Listed Childhood? | Atmihaa M.B | TEDxYouth@SSVM,2022-06-30T16:16:11Z
403,M4ZDi2yKT44,"['Animals', 'Biodiversity', 'Community', 'Conservation', 'English', 'Global Issues', 'TEDxTalks', '[TEDxEID:51018]']",29,526,22,5,Community-Led Conservation Of Wildlife | Lakshitha D | TEDxYouth@SSVM,2022-06-30T16:15:34Z
404,s9goii_p_1Q,"['Business', 'English', 'Entrepreneurship', 'Environment', 'Ethics', 'Global Issues', 'Green', 'Sustainability', 'TEDxTalks', '[TEDxEID:51018]']",29,708,78,10,Greenwashing | Anuraag T S | TEDxYouth@SSVM,2022-06-30T16:08:08Z
405,vaqSdb2UJlI,"['Choice', 'Empowerment', 'English', 'Life', 'Life Development', 'TEDxTalks', 'Women', 'Women in business', ""Women's Rights"", '[TEDxEID:51018]']",29,1751,111,24,Women's Quest To Self-Empowerment | Bhuvaneswari Subramani | TEDxYouth@SSVM,2022-06-30T16:07:41Z
